league,team_id,month_start,index_score_sum,weighted_score_sum,games
nhl,nhl_anaheim-ducks,2023-11-01,-6,-6,14
nhl,nhl_anaheim-ducks,2023-12-01,-5,-5,13
nhl,nhl_anaheim-ducks,2024-01-01,-4,-4,14
nhl,nhl_anaheim-ducks,2024-02-01,-3,-3,9
nhl,nhl_anaheim-ducks,2024-03-01,-10,-10,16
nhl,nhl_anaheim-ducks,2024-04-01,-1,-1,7
nhl,nhl_anaheim-ducks,2024-10-01,-2,-2,10
nhl,nhl_anaheim-ducks,2024-11-01,-2,-2,12
nhl,nhl_anaheim-ducks,2024-12-01,-2,-2,14
nhl,nhl_anaheim-ducks,2025-01-01,-3,-3,15
nhl,nhl_anaheim-ducks,2025-02-01,3,3,7
nhl,nhl_anaheim-ducks,2025-03-01,-3,-3,15
nhl,nhl_anaheim-ducks,2025-04-01,-3,-3,9
nhl,nhl_arizona-coyotes,2018-03-01,2,2,16
nhl,nhl_arizona-coyotes,2018-04-01,-1,-1,3
nhl,nhl_arizona-coyotes,2018-10-01,1,1,11
nhl,nhl_arizona-coyotes,2018-11-01,-3,-3,13
nhl,nhl_arizona-coyotes,2018-12-01,-3,-3,15
nhl,nhl_arizona-coyotes,2019-01-01,1,1,11
nhl,nhl_arizona-coyotes,2019-02-01,2,2,14
nhl,nhl_arizona-coyotes,2019-03-01,-1,-1,15
nhl,nhl_arizona-coyotes,2019-04-01,-1,-1,3
nhl,nhl_arizona-coyotes,2019-10-01,2,2,12
nhl,nhl_arizona-coyotes,2019-11-01,0,0,16
nhl,nhl_arizona-coyotes,2019-12-01,0,0,14
nhl,nhl_arizona-coyotes,2020-01-01,-3,-3,11
nhl,nhl_arizona-coyotes,2020-02-01,-2,-2,14
nhl,nhl_arizona-coyotes,2020-03-01,-1,-1,3
nhl,nhl_arizona-coyotes,2020-08-01,-1,-3,9
nhl,nhl_arizona-coyotes,2021-01-01,-2,-2,8
nhl,nhl_arizona-coyotes,2021-02-01,-1,-1,13
nhl,nhl_arizona-coyotes,2021-03-01,-1,-1,15
nhl,nhl_arizona-coyotes,2021-04-01,-3,-3,15
nhl,nhl_arizona-coyotes,2021-05-01,-1,-1,5
nhl,nhl_arizona-coyotes,2021-10-01,-9,-9,9
nhl,nhl_arizona-coyotes,2021-11-01,-4,-4,14
nhl,nhl_arizona-coyotes,2021-12-01,-5,-5,7
nhl,nhl_arizona-coyotes,2022-01-01,-5,-5,13
nhl,nhl_arizona-coyotes,2022-02-01,-2,-2,10
nhl,nhl_arizona-coyotes,2022-03-01,0,0,14
nhl,nhl_arizona-coyotes,2022-04-01,-7,-7,15
nhl,nhl_arizona-coyotes,2022-10-01,-4,-4,8
nhl,nhl_arizona-coyotes,2022-11-01,-2,-2,12
nhl,nhl_arizona-coyotes,2022-12-01,-3,-3,15
nhl,nhl_arizona-coyotes,2023-01-01,-9,-9,15
nhl,nhl_arizona-coyotes,2023-02-01,0,0,10
nhl,nhl_arizona-coyotes,2023-03-01,-4,-4,16
nhl,nhl_arizona-coyotes,2023-04-01,-4,-4,6
nhl,nhl_arizona-coyotes,2023-10-01,0,0,8
nhl,nhl_arizona-coyotes,2023-11-01,0,0,14
nhl,nhl_arizona-coyotes,2023-12-01,3,3,13
nhl,nhl_arizona-coyotes,2024-01-01,-5,-5,13
nhl,nhl_arizona-coyotes,2024-02-01,-11,-11,11
nhl,nhl_arizona-coyotes,2024-03-01,1,1,15
nhl,nhl_arizona-coyotes,2024-04-01,2,2,8
nhl,nhl_boston-bruins,2018-03-01,5,5,15
nhl,nhl_boston-bruins,2018-04-01,-2,0,14
nhl,nhl_boston-bruins,2018-05-01,-3,-9,3
nhl,nhl_boston-bruins,2018-10-01,2,2,12
nhl,nhl_boston-bruins,2018-11-01,1,1,13
nhl,nhl_boston-bruins,2018-12-01,0,0,14
nhl,nhl_boston-bruins,2019-01-01,0,0,12
nhl,nhl_boston-bruins,2019-02-01,9,9,13
nhl,nhl_boston-bruins,2019-03-01,3,3,15
nhl,nhl_boston-bruins,2019-04-01,1,1,13
nhl,nhl_boston-bruins,2019-05-01,7,21,9
nhl,nhl_boston-bruins,2019-06-01,-1,-3,5
nhl,nhl_boston-bruins,2019-10-01,6,6,12
nhl,nhl_boston-bruins,2019-11-01,4,4,14
nhl,nhl_boston-bruins,2019-12-01,-3,-3,15
nhl,nhl_boston-bruins,2020-01-01,1,1,11
nhl,nhl_boston-bruins,2020-02-01,8,8,14
nhl,nhl_boston-bruins,2020-03-01,2,2,4
nhl,nhl_boston-bruins,2020-08-01,-3,-9,13
nhl,nhl_boston-bruins,2021-01-01,2,2,8
nhl,nhl_boston-bruins,2021-02-01,3,3,11
nhl,nhl_boston-bruins,2021-03-01,-1,-1,13
nhl,nhl_boston-bruins,2021-04-01,5,5,17
nhl,nhl_boston-bruins,2021-05-01,4,10,14
nhl,nhl_boston-bruins,2021-06-01,-2,-6,4
nhl,nhl_boston-bruins,2021-10-01,1,1,7
nhl,nhl_boston-bruins,2021-11-01,2,2,12
nhl,nhl_boston-bruins,2021-12-01,-1,-1,7
nhl,nhl_boston-bruins,2022-01-01,6,6,16
nhl,nhl_boston-bruins,2022-02-01,3,3,11
nhl,nhl_boston-bruins,2022-03-01,6,6,14
nhl,nhl_boston-bruins,2022-04-01,3,3,15
nhl,nhl_boston-bruins,2022-05-01,-1,-3,7
nhl,nhl_boston-bruins,2022-10-01,7,7,9
nhl,nhl_boston-bruins,2022-11-01,9,9,13
nhl,nhl_boston-bruins,2022-12-01,4,4,14
nhl,nhl_boston-bruins,2023-01-01,6,6,14
nhl,nhl_boston-bruins,2023-02-01,8,8,10
nhl,nhl_boston-bruins,2023-03-01,7,7,15
nhl,nhl_boston-bruins,2023-04-01,6,4,14
nhl,nhl_boston-bruins,2023-10-01,7,7,9
nhl,nhl_boston-bruins,2023-11-01,1,1,13
nhl,nhl_boston-bruins,2023-12-01,1,1,13
nhl,nhl_boston-bruins,2024-01-01,4,4,14
nhl,nhl_boston-bruins,2024-02-01,-4,-4,12
nhl,nhl_boston-bruins,2024-03-01,2,2,14
nhl,nhl_boston-bruins,2024-04-01,2,4,12
nhl,nhl_boston-bruins,2024-05-01,-2,-6,8
nhl,nhl_boston-bruins,2024-10-01,-3,-3,11
nhl,nhl_boston-bruins,2024-11-01,0,0,14
nhl,nhl_boston-bruins,2024-12-01,4,4,14
nhl,nhl_boston-bruins,2025-01-01,-4,-4,14
nhl,nhl_boston-bruins,2025-02-01,-3,-3,7
nhl,nhl_boston-bruins,2025-03-01,-8,-8,14
nhl,nhl_boston-bruins,2025-04-01,-2,-2,8
nhl,nhl_buffalo-sabres,2018-03-01,-4,-4,14
nhl,nhl_buffalo-sabres,2018-04-01,-4,-4,4
nhl,nhl_buffalo-sabres,2018-10-01,0,0,12
nhl,nhl_buffalo-sabres,2018-11-01,7,7,15
nhl,nhl_buffalo-sabres,2018-12-01,-5,-5,13
nhl,nhl_buffalo-sabres,2019-01-01,-2,-2,10
nhl,nhl_buffalo-sabres,2019-02-01,-5,-5,13
nhl,nhl_buffalo-sabres,2019-03-01,-12,-12,16
nhl,nhl_buffalo-sabres,2019-04-01,1,1,3
nhl,nhl_buffalo-sabres,2019-10-01,5,5,13
nhl,nhl_buffalo-sabres,2019-11-01,-8,-8,14
nhl,nhl_buffalo-sabres,2019-12-01,-4,-4,14
nhl,nhl_buffalo-sabres,2020-01-01,0,0,10
nhl,nhl_buffalo-sabres,2020-02-01,0,0,14
nhl,nhl_buffalo-sabres,2020-03-01,-2,-2,4
nhl,nhl_buffalo-sabres,2021-01-01,-2,-2,10
nhl,nhl_buffalo-sabres,2021-02-01,-5,-5,9
nhl,nhl_buffalo-sabres,2021-03-01,-14,-14,16
nhl,nhl_buffalo-sabres,2021-04-01,-4,-4,16
nhl,nhl_buffalo-sabres,2021-05-01,-1,-1,5
nhl,nhl_buffalo-sabres,2021-10-01,2,2,8
nhl,nhl_buffalo-sabres,2021-11-01,-8,-8,14
nhl,nhl_buffalo-sabres,2021-12-01,-6,-6,10
nhl,nhl_buffalo-sabres,2022-01-01,-4,-4,12
nhl,nhl_buffalo-sabres,2022-02-01,-6,-6,10
nhl,nhl_buffalo-sabres,2022-03-01,2,2,14
nhl,nhl_buffalo-sabres,2022-04-01,2,2,14
nhl,nhl_buffalo-sabres,2022-10-01,3,3,9
nhl,nhl_buffalo-sabres,2022-11-01,-6,-6,14
nhl,nhl_buffalo-sabres,2022-12-01,5,5,11
nhl,nhl_buffalo-sabres,2023-01-01,1,1,15
nhl,nhl_buffalo-sabres,2023-02-01,0,0,10
nhl,nhl_buffalo-sabres,2023-03-01,-5,-5,15
nhl,nhl_buffalo-sabres,2023-04-01,4,4,8
nhl,nhl_buffalo-sabres,2023-10-01,-1,-1,9
nhl,nhl_buffalo-sabres,2023-11-01,-2,-2,14
nhl,nhl_buffalo-sabres,2023-12-01,-5,-5,15
nhl,nhl_buffalo-sabres,2024-01-01,3,3,11
nhl,nhl_buffalo-sabres,2024-02-01,1,1,11
nhl,nhl_buffalo-sabres,2024-03-01,-1,-1,15
nhl,nhl_buffalo-sabres,2024-04-01,1,1,7
nhl,nhl_buffalo-sabres,2024-10-01,-2,-2,10
nhl,nhl_buffalo-sabres,2024-11-01,0,0,14
nhl,nhl_buffalo-sabres,2024-12-01,-8,-8,14
nhl,nhl_buffalo-sabres,2025-01-01,-1,-1,13
nhl,nhl_buffalo-sabres,2025-02-01,2,2,6
nhl,nhl_buffalo-sabres,2025-03-01,-2,-2,16
nhl,nhl_buffalo-sabres,2025-04-01,1,1,9
nhl,nhl_calgary-flames,2018-03-01,-6,-6,14
nhl,nhl_calgary-flames,2018-04-01,-1,-1,3
nhl,nhl_calgary-flames,2018-10-01,1,1,13
nhl,nhl_calgary-flames,2018-11-01,3,3,13
nhl,nhl_calgary-flames,2018-12-01,4,4,14
nhl,nhl_calgary-flames,2019-01-01,7,7,11
nhl,nhl_calgary-flames,2019-02-01,3,3,13
nhl,nhl_calgary-flames,2019-03-01,1,1,15
nhl,nhl_calgary-flames,2019-04-01,-4,-10,8
nhl,nhl_calgary-flames,2019-10-01,-1,-1,15
nhl,nhl_calgary-flames,2019-11-01,-2,-2,14
nhl,nhl_calgary-flames,2019-12-01,1,1,13
nhl,nhl_calgary-flames,2020-01-01,4,4,10
nhl,nhl_calgary-flames,2020-02-01,-2,-2,14
nhl,nhl_calgary-flames,2020-03-01,2,2,4
nhl,nhl_calgary-flames,2020-08-01,0,0,10
nhl,nhl_calgary-flames,2021-01-01,-1,-1,7
nhl,nhl_calgary-flames,2021-02-01,-1,-1,15
nhl,nhl_calgary-flames,2021-03-01,-3,-3,15
nhl,nhl_calgary-flames,2021-04-01,0,0,12
nhl,nhl_calgary-flames,2021-05-01,1,1,7
nhl,nhl_calgary-flames,2021-10-01,4,4,8
nhl,nhl_calgary-flames,2021-11-01,0,0,14
nhl,nhl_calgary-flames,2021-12-01,-1,-1,7
nhl,nhl_calgary-flames,2022-01-01,-1,-1,11
nhl,nhl_calgary-flames,2022-02-01,9,9,11
nhl,nhl_calgary-flames,2022-03-01,2,2,16
nhl,nhl_calgary-flames,2022-04-01,5,5,15
nhl,nhl_calgary-flames,2022-05-01,-2,-6,12
nhl,nhl_calgary-flames,2022-10-01,3,3,7
nhl,nhl_calgary-flames,2022-11-01,-5,-5,15
nhl,nhl_calgary-flames,2022-12-01,0,0,16
nhl,nhl_calgary-flames,2023-01-01,0,0,12
nhl,nhl_calgary-flames,2023-02-01,-5,-5,11
nhl,nhl_calgary-flames,2023-03-01,1,1,15
nhl,nhl_calgary-flames,2023-04-01,0,0,6
nhl,nhl_calgary-flames,2023-10-01,-5,-5,9
nhl,nhl_calgary-flames,2023-11-01,2,2,14
nhl,nhl_calgary-flames,2023-12-01,-3,-3,13
nhl,nhl_calgary-flames,2024-01-01,1,1,13
nhl,nhl_calgary-flames,2024-02-01,4,4,10
nhl,nhl_calgary-flames,2024-03-01,-4,-4,14
nhl,nhl_calgary-flames,2024-04-01,-1,-1,9
nhl,nhl_calgary-flames,2024-10-01,0,0,10
nhl,nhl_calgary-flames,2024-11-01,-1,-1,15
nhl,nhl_calgary-flames,2024-12-01,0,0,12
nhl,nhl_calgary-flames,2025-01-01,1,1,13
nhl,nhl_calgary-flames,2025-02-01,-2,-2,8
nhl,nhl_calgary-flames,2025-03-01,-1,-1,15
nhl,nhl_calgary-flames,2025-04-01,3,3,9
nhl,nhl_carolina-hurricanes,2018-03-01,0,0,16
nhl,nhl_carolina-hurricanes,2018-04-01,-1,-1,3
nhl,nhl_carolina-hurricanes,2018-10-01,0,0,12
nhl,nhl_carolina-hurricanes,2018-11-01,-1,-1,13
nhl,nhl_carolina-hurricanes,2018-12-01,-5,-5,13
nhl,nhl_carolina-hurricanes,2019-01-01,4,4,12
nhl,nhl_carolina-hurricanes,2019-02-01,7,7,13
nhl,nhl_carolina-hurricanes,2019-03-01,2,2,16
nhl,nhl_carolina-hurricanes,2019-04-01,6,12,12
nhl,nhl_carolina-hurricanes,2019-05-01,-2,-6,6
nhl,nhl_carolina-hurricanes,2019-10-01,4,4,12
nhl,nhl_carolina-hurricanes,2019-11-01,1,1,15
nhl,nhl_carolina-hurricanes,2019-12-01,3,3,13
nhl,nhl_carolina-hurricanes,2020-01-01,-1,-1,11
nhl,nhl_carolina-hurricanes,2020-02-01,-1,-1,13
nhl,nhl_carolina-hurricanes,2020-03-01,2,2,4
nhl,nhl_carolina-hurricanes,2020-08-01,0,0,8
nhl,nhl_carolina-hurricanes,2021-01-01,4,4,6
nhl,nhl_carolina-hurricanes,2021-02-01,2,2,14
nhl,nhl_carolina-hurricanes,2021-03-01,6,6,14
nhl,nhl_carolina-hurricanes,2021-04-01,4,4,16
nhl,nhl_carolina-hurricanes,2021-05-01,1,3,13
nhl,nhl_carolina-hurricanes,2021-06-01,-2,-6,4
nhl,nhl_carolina-hurricanes,2021-10-01,8,8,8
nhl,nhl_carolina-hurricanes,2021-11-01,1,1,13
nhl,nhl_carolina-hurricanes,2021-12-01,5,5,9
nhl,nhl_carolina-hurricanes,2022-01-01,6,6,12
nhl,nhl_carolina-hurricanes,2022-02-01,2,2,10
nhl,nhl_carolina-hurricanes,2022-03-01,0,0,16
nhl,nhl_carolina-hurricanes,2022-04-01,4,4,14
nhl,nhl_carolina-hurricanes,2022-05-01,0,0,14
nhl,nhl_carolina-hurricanes,2022-10-01,3,3,9
nhl,nhl_carolina-hurricanes,2022-11-01,-2,-2,14
nhl,nhl_carolina-hurricanes,2022-12-01,11,11,13
nhl,nhl_carolina-hurricanes,2023-01-01,4,4,14
nhl,nhl_carolina-hurricanes,2023-02-01,4,4,8
nhl,nhl_carolina-hurricanes,2023-03-01,0,0,16
nhl,nhl_carolina-hurricanes,2023-04-01,4,8,14
nhl,nhl_carolina-hurricanes,2023-05-01,-1,-3,9
nhl,nhl_carolina-hurricanes,2023-10-01,2,2,10
nhl,nhl_carolina-hurricanes,2023-11-01,2,2,12
nhl,nhl_carolina-hurricanes,2023-12-01,-1,-1,15
nhl,nhl_carolina-hurricanes,2024-01-01,5,5,11
nhl,nhl_carolina-hurricanes,2024-02-01,4,4,12
nhl,nhl_carolina-hurricanes,2024-03-01,7,7,15
nhl,nhl_carolina-hurricanes,2024-04-01,6,12,12
nhl,nhl_carolina-hurricanes,2024-05-01,-2,-6,6
nhl,nhl_carolina-hurricanes,2024-10-01,5,5,9
nhl,nhl_carolina-hurricanes,2024-11-01,3,3,15
nhl,nhl_carolina-hurricanes,2024-12-01,-1,-1,13
nhl,nhl_carolina-hurricanes,2025-01-01,5,5,15
nhl,nhl_carolina-hurricanes,2025-02-01,-3,-3,7
nhl,nhl_carolina-hurricanes,2025-03-01,8,8,14
nhl,nhl_carolina-hurricanes,2025-04-01,-2,4,14
nhl,nhl_carolina-hurricanes,2025-05-01,3,9,5
nhl,nhl_chicago-blackhawks,2018-03-01,-6,-6,16
nhl,nhl_chicago-blackhawks,2018-04-01,-1,-1,3
nhl,nhl_chicago-blackhawks,2018-10-01,-1,-1,13
nhl,nhl_chicago-blackhawks,2018-11-01,-7,-7,13
nhl,nhl_chicago-blackhawks,2018-12-01,-3,-3,15
nhl,nhl_chicago-blackhawks,2019-01-01,-4,-4,10
nhl,nhl_chicago-blackhawks,2019-02-01,5,5,13
nhl,nhl_chicago-blackhawks,2019-03-01,0,0,14
nhl,nhl_chicago-blackhawks,2019-04-01,0,0,4
nhl,nhl_chicago-blackhawks,2019-10-01,-5,-5,11
nhl,nhl_chicago-blackhawks,2019-11-01,-1,-1,15
nhl,nhl_chicago-blackhawks,2019-12-01,1,1,15
nhl,nhl_chicago-blackhawks,2020-01-01,2,2,10
nhl,nhl_chicago-blackhawks,2020-02-01,-4,-4,14
nhl,nhl_chicago-blackhawks,2020-03-01,1,1,5
nhl,nhl_chicago-blackhawks,2020-08-01,-1,-3,9
nhl,nhl_chicago-blackhawks,2021-01-01,-4,-4,10
nhl,nhl_chicago-blackhawks,2021-02-01,5,5,13
nhl,nhl_chicago-blackhawks,2021-03-01,-4,-4,14
nhl,nhl_chicago-blackhawks,2021-04-01,-3,-3,13
nhl,nhl_chicago-blackhawks,2021-05-01,-2,-2,6
nhl,nhl_chicago-blackhawks,2021-10-01,-9,-9,9
nhl,nhl_chicago-blackhawks,2021-11-01,2,2,12
nhl,nhl_chicago-blackhawks,2021-12-01,-1,-1,9
nhl,nhl_chicago-blackhawks,2022-01-01,-5,-5,15
nhl,nhl_chicago-blackhawks,2022-02-01,-3,-3,9
nhl,nhl_chicago-blackhawks,2022-03-01,-4,-4,14
nhl,nhl_chicago-blackhawks,2022-04-01,-6,-6,14
nhl,nhl_chicago-blackhawks,2022-10-01,-1,-1,9
nhl,nhl_chicago-blackhawks,2022-11-01,-9,-9,13
nhl,nhl_chicago-blackhawks,2022-12-01,-9,-9,13
nhl,nhl_chicago-blackhawks,2023-01-01,1,1,13
nhl,nhl_chicago-blackhawks,2023-02-01,0,0,12
nhl,nhl_chicago-blackhawks,2023-03-01,-9,-9,15
nhl,nhl_chicago-blackhawks,2023-04-01,-3,-3,7
nhl,nhl_chicago-blackhawks,2023-10-01,-3,-3,9
nhl,nhl_chicago-blackhawks,2023-11-01,-4,-4,12
nhl,nhl_chicago-blackhawks,2023-12-01,-7,-7,15
nhl,nhl_chicago-blackhawks,2024-01-01,-8,-8,14
nhl,nhl_chicago-blackhawks,2024-02-01,-8,-8,10
nhl,nhl_chicago-blackhawks,2024-03-01,0,0,14
nhl,nhl_chicago-blackhawks,2024-04-01,-6,-6,8
nhl,nhl_chicago-blackhawks,2024-10-01,-5,-5,11
nhl,nhl_chicago-blackhawks,2024-11-01,-2,-2,12
nhl,nhl_chicago-blackhawks,2024-12-01,-7,-7,15
nhl,nhl_chicago-blackhawks,2025-01-01,-5,-5,13
nhl,nhl_chicago-blackhawks,2025-02-01,-6,-6,8
nhl,nhl_chicago-blackhawks,2025-03-01,-7,-7,15
nhl,nhl_chicago-blackhawks,2025-04-01,0,0,8
nhl,nhl_colorado-avalanche,2018-03-01,1,1,15
nhl,nhl_colorado-avalanche,2018-04-01,-4,-8,10
nhl,nhl_colorado-avalanche,2018-10-01,2,2,12
nhl,nhl_colorado-avalanche,2018-11-01,2,2,14
nhl,nhl_colorado-avalanche,2018-12-01,-6,-6,14
nhl,nhl_colorado-avalanche,2019-01-01,-4,-4,10
nhl,nhl_colorado-avalanche,2019-02-01,-2,-2,14
nhl,nhl_colorado-avalanche,2019-03-01,2,2,14
nhl,nhl_colorado-avalanche,2019-04-01,2,6,12
nhl,nhl_colorado-avalanche,2019-05-01,0,0,4
nhl,nhl_colorado-avalanche,2019-10-01,4,4,12
nhl,nhl_colorado-avalanche,2019-11-01,2,2,14
nhl,nhl_colorado-avalanche,2019-12-01,0,0,14
nhl,nhl_colorado-avalanche,2020-01-01,1,1,9
nhl,nhl_colorado-avalanche,2020-02-01,7,7,15
nhl,nhl_colorado-avalanche,2020-03-01,0,0,6
nhl,nhl_colorado-avalanche,2020-08-01,3,9,13
nhl,nhl_colorado-avalanche,2020-09-01,0,0,2
nhl,nhl_colorado-avalanche,2021-01-01,2,2,10
nhl,nhl_colorado-avalanche,2021-02-01,2,2,8
nhl,nhl_colorado-avalanche,2021-03-01,7,7,17
nhl,nhl_colorado-avalanche,2021-04-01,5,5,13
nhl,nhl_colorado-avalanche,2021-05-01,11,21,13
nhl,nhl_colorado-avalanche,2021-06-01,-3,-9,5
nhl,nhl_colorado-avalanche,2021-10-01,0,0,8
nhl,nhl_colorado-avalanche,2021-11-01,4,4,10
nhl,nhl_colorado-avalanche,2021-12-01,3,3,9
nhl,nhl_colorado-avalanche,2022-01-01,14,14,16
nhl,nhl_colorado-avalanche,2022-02-01,4,4,10
nhl,nhl_colorado-avalanche,2022-03-01,3,3,15
nhl,nhl_colorado-avalanche,2022-04-01,2,2,14
nhl,nhl_colorado-avalanche,2022-05-01,7,21,11
nhl,nhl_colorado-avalanche,2022-06-01,5,15,9
nhl,nhl_colorado-avalanche,2022-10-01,-1,-1,9
nhl,nhl_colorado-avalanche,2022-11-01,5,5,11
nhl,nhl_colorado-avalanche,2022-12-01,-1,-1,15
nhl,nhl_colorado-avalanche,2023-01-01,3,3,13
nhl,nhl_colorado-avalanche,2023-02-01,4,4,10
nhl,nhl_colorado-avalanche,2023-03-01,4,4,16
nhl,nhl_colorado-avalanche,2023-04-01,5,3,15
nhl,nhl_colorado-avalanche,2023-10-01,4,4,8
nhl,nhl_colorado-avalanche,2023-11-01,4,4,14
nhl,nhl_colorado-avalanche,2023-12-01,1,1,15
nhl,nhl_colorado-avalanche,2024-01-01,6,6,12
nhl,nhl_colorado-avalanche,2024-02-01,-2,-2,12
nhl,nhl_colorado-avalanche,2024-03-01,7,7,13
nhl,nhl_colorado-avalanche,2024-04-01,1,7,13
nhl,nhl_colorado-avalanche,2024-05-01,-2,-6,6
nhl,nhl_colorado-avalanche,2024-10-01,-1,-1,11
nhl,nhl_colorado-avalanche,2024-11-01,2,2,14
nhl,nhl_colorado-avalanche,2024-12-01,7,7,13
nhl,nhl_colorado-avalanche,2025-01-01,-1,-1,15
nhl,nhl_colorado-avalanche,2025-02-01,2,2,8
nhl,nhl_colorado-avalanche,2025-03-01,6,6,14
nhl,nhl_colorado-avalanche,2025-04-01,0,-2,12
nhl,nhl_colorado-avalanche,2025-05-01,0,0,2
nhl,nhl_columbus-blue-jackets,2018-03-01,8,8,16
nhl,nhl_columbus-blue-jackets,2018-04-01,-3,-7,9
nhl,nhl_columbus-blue-jackets,2018-10-01,1,1,11
nhl,nhl_columbus-blue-jackets,2018-11-01,4,4,14
nhl,nhl_columbus-blue-jackets,2018-12-01,2,2,14
nhl,nhl_columbus-blue-jackets,2019-01-01,-1,-1,11
nhl,nhl_columbus-blue-jackets,2019-02-01,3,3,13
nhl,nhl_columbus-blue-jackets,2019-03-01,2,2,16
nhl,nhl_columbus-blue-jackets,2019-04-01,6,16,10
nhl,nhl_columbus-blue-jackets,2019-05-01,-3,-9,3
nhl,nhl_columbus-blue-jackets,2019-10-01,-2,-2,12
nhl,nhl_columbus-blue-jackets,2019-11-01,-2,-2,14
nhl,nhl_columbus-blue-jackets,2019-12-01,0,0,14
nhl,nhl_columbus-blue-jackets,2020-01-01,7,7,11
nhl,nhl_columbus-blue-jackets,2020-02-01,-7,-7,15
nhl,nhl_columbus-blue-jackets,2020-03-01,0,0,4
nhl,nhl_columbus-blue-jackets,2020-08-01,-2,-6,10
nhl,nhl_columbus-blue-jackets,2021-01-01,-2,-2,10
nhl,nhl_columbus-blue-jackets,2021-02-01,-5,-5,13
nhl,nhl_columbus-blue-jackets,2021-03-01,-2,-2,14
nhl,nhl_columbus-blue-jackets,2021-04-01,-10,-10,14
nhl,nhl_columbus-blue-jackets,2021-05-01,-1,-1,5
nhl,nhl_columbus-blue-jackets,2021-10-01,2,2,8
nhl,nhl_columbus-blue-jackets,2021-11-01,2,2,12
nhl,nhl_columbus-blue-jackets,2021-12-01,-3,-3,9
nhl,nhl_columbus-blue-jackets,2022-01-01,-4,-4,14
nhl,nhl_columbus-blue-jackets,2022-02-01,4,4,10
nhl,nhl_columbus-blue-jackets,2022-03-01,-5,-5,15
nhl,nhl_columbus-blue-jackets,2022-04-01,-4,-4,14
nhl,nhl_columbus-blue-jackets,2022-10-01,-4,-4,10
nhl,nhl_columbus-blue-jackets,2022-11-01,-3,-3,11
nhl,nhl_columbus-blue-jackets,2022-12-01,-6,-6,14
nhl,nhl_columbus-blue-jackets,2023-01-01,-8,-8,16
nhl,nhl_columbus-blue-jackets,2023-02-01,0,0,10
nhl,nhl_columbus-blue-jackets,2023-03-01,-7,-7,13
nhl,nhl_columbus-blue-jackets,2023-04-01,-4,-4,8
nhl,nhl_columbus-blue-jackets,2023-10-01,-3,-3,9
nhl,nhl_columbus-blue-jackets,2023-11-01,-7,-7,15
nhl,nhl_columbus-blue-jackets,2023-12-01,-4,-4,14
nhl,nhl_columbus-blue-jackets,2024-01-01,-4,-4,12
nhl,nhl_columbus-blue-jackets,2024-02-01,-3,-3,9
nhl,nhl_columbus-blue-jackets,2024-03-01,-5,-5,15
nhl,nhl_columbus-blue-jackets,2024-04-01,-2,-2,8
nhl,nhl_columbus-blue-jackets,2024-10-01,1,1,9
nhl,nhl_columbus-blue-jackets,2024-11-01,-3,-3,13
nhl,nhl_columbus-blue-jackets,2024-12-01,-4,-4,16
nhl,nhl_columbus-blue-jackets,2025-01-01,6,6,14
nhl,nhl_columbus-blue-jackets,2025-02-01,-1,-1,7
nhl,nhl_columbus-blue-jackets,2025-03-01,-5,-5,13
nhl,nhl_columbus-blue-jackets,2025-04-01,4,4,10
nhl,nhl_dallas-stars,2018-03-01,-8,-8,16
nhl,nhl_dallas-stars,2018-04-01,1,1,3
nhl,nhl_dallas-stars,2018-10-01,1,1,11
nhl,nhl_dallas-stars,2018-11-01,-1,-1,15
nhl,nhl_dallas-stars,2018-12-01,0,0,14
nhl,nhl_dallas-stars,2019-01-01,0,0,10
nhl,nhl_dallas-stars,2019-02-01,0,0,14
nhl,nhl_dallas-stars,2019-03-01,3,3,15
nhl,nhl_dallas-stars,2019-04-01,2,4,12
nhl,nhl_dallas-stars,2019-05-01,0,0,4
nhl,nhl_dallas-stars,2019-10-01,-4,-4,14
nhl,nhl_dallas-stars,2019-11-01,7,7,13
nhl,nhl_dallas-stars,2019-12-01,1,1,13
nhl,nhl_dallas-stars,2020-01-01,2,2,10
nhl,nhl_dallas-stars,2020-02-01,3,3,15
nhl,nhl_dallas-stars,2020-03-01,-4,-4,4
nhl,nhl_dallas-stars,2020-08-01,2,6,14
nhl,nhl_dallas-stars,2020-09-01,1,3,13
nhl,nhl_dallas-stars,2021-01-01,2,2,6
nhl,nhl_dallas-stars,2021-02-01,-6,-6,10
nhl,nhl_dallas-stars,2021-03-01,-7,-7,17
nhl,nhl_dallas-stars,2021-04-01,3,3,17
nhl,nhl_dallas-stars,2021-05-01,-2,-2,6
nhl,nhl_dallas-stars,2021-10-01,-2,-2,8
nhl,nhl_dallas-stars,2021-11-01,4,4,12
nhl,nhl_dallas-stars,2021-12-01,-1,-1,9
nhl,nhl_dallas-stars,2022-01-01,3,3,13
nhl,nhl_dallas-stars,2022-02-01,2,2,10
nhl,nhl_dallas-stars,2022-03-01,4,4,14
nhl,nhl_dallas-stars,2022-04-01,0,0,16
nhl,nhl_dallas-stars,2022-05-01,-1,-3,7
nhl,nhl_dallas-stars,2022-10-01,1,1,9
nhl,nhl_dallas-stars,2022-11-01,2,2,14
nhl,nhl_dallas-stars,2022-12-01,5,5,15
nhl,nhl_dallas-stars,2023-01-01,-3,-3,13
nhl,nhl_dallas-stars,2023-02-01,-3,-3,9
